Path Cost Node 2,Probability Node 2,CDF Node 2
2.63776,0.00145284,0.157987
2.64176,0.00146158,0.159448
2.64576,0.00147031,0.160919
2.64976,0.00147904,0.162398
2.65376,0.00148778,0.163886
2.65776,0.00149651,0.165382
2.66176,0.00150523,0.166887
2.66576,0.00151395,0.168401
2.66976,0.00152267,0.169924
2.67376,0.00153138,0.171455
2.67776,0.00154009,0.172995
2.68176,0.00154879,0.174544
2.68576,0.00155749,0.176102
2.68976,0.00156618,0.177668
2.69376,0.00157485,0.179243
2.69776,0.00158352,0.180826
2.70176,0.00159218,0.182418
2.70576,0.00160083,0.184019
2.70976,0.00160947,0.185629
2.71376,0.0016181,0.187247
2.71776,0.00162671,0.188874
2.72176,0.00163532,0.190509
2.72576,0.0016439,0.192153
2.72976,0.00165248,0.193805
2.73376,0.00166104,0.195466
2.73776,0.00166958,0.197136
2.74176,0.00167811,0.198814
2.74576,0.00168662,0.200501
2.74976,0.00169511,0.202196
2.75376,0.00170358,0.203899
2.75776,0.00171203,0.205611
2.76176,0.00172047,0.207332
2.76576,0.00172888,0.209061
2.76976,0.00173727,0.210798
2.77376,0.00174564,0.212544
2.77776,0.00175399,0.214298
2.78176,0.00176231,0.21606
2.78576,0.00177061,0.217831
2.78976,0.00177888,0.219609
2.79376,0.00178713,0.221397
2.79776,0.00179535,0.223192
2.80176,0.00180355,0.224995
2.80576,0.00181172,0.226807
2.80976,0.00181985,0.228627
2.81376,0.00182796,0.230455
2.81776,0.00183604,0.232291
2.82176,0.00184409,0.234135
2.82576,0.00185211,0.235987
2.82976,0.00186009,0.237847
2.83376,0.00186805,0.239715
2.83776,0.00187596,0.241591
2.84176,0.00188385,0.243475
2.84576,0.0018917,0.245367
2.84976,0.00189951,0.247266
2.85376,0.00190729,0.249174
2.85776,0.00191503,0.251089
2.86176,0.00192273,0.253011
2.86576,0.00193039,0.254942
2.86976,0.00193802,0.25688
2.87376,0.0019456,0.258825
2.87776,0.00195315,0.260779
2.88176,0.00196065,0.262739
2.88576,0.00196811,0.264707
2.88976,0.00197553,0.266683
2.89376,0.0019829,0.268666
2.89776,0.00199023,0.270656
2.90176,0.00199752,0.272654
2.90576,0.00200476,0.274658
2.90976,0.00201195,0.27667
2.91376,0.0020191,0.278689
2.91776,0.0020262,0.280716
2.92176,0.00203325,0.282749
2.92576,0.00204025,0.284789
2.92976,0.00204721,0.286836
2.93376,0.00205411,0.28889
2.93776,0.00206096,0.290951
2.94176,0.00206776,0.293019
2.94576,0.00207451,0.295094
2.94976,0.0020812,0.297175
2.95376,0.00208785,0.299263
2.95776,0.00209443,0.301357
2.96176,0.00210096,0.303458
2.96576,0.00210744,0.305565
2.96976,0.00211386,0.307679
2.97376,0.00212023,0.3098
2.97776,0.00212653,0.311926
2.98176,0.00213278,0.314059
2.98576,0.00213897,0.316198
2.98976,0.0021451,0.318343
2.99376,0.00215117,0.320494
2.99776,0.00215718,0.322651
3.00176,0.00216313,0.324814
3.00576,0.00216902,0.326983
3.00976,0.00217484,0.329158
3.01376,0.00218061,0.331339
3.01776,0.0021863,0.333525
3.02176,0.00219194,0.335717
3.02576,0.00219751,0.337915
3.02976,0.00220301,0.340118
3.03376,0.00220845,0.342326
3.03776,0.00221383,0.34454
3.04176,0.00221913,0.346759
3.04576,0.00222437,0.348983
3.04976,0.00222954,0.351213
3.05376,0.00223465,0.353448
3.05776,0.00223968,0.355687
3.06176,0.00224464,0.357932
3.06576,0.00224954,0.360182
3.06976,0.00225436,0.362436
3.07376,0.00225911,0.364695
3.07776,0.00226379,0.366959
3.08176,0.0022684,0.369227
3.08576,0.00227294,0.3715
3.08976,0.0022774,0.373778
3.09376,0.0022818,0.376059
3.09776,0.00228611,0.378345
3.10176,0.00229035,0.380636
3.10576,0.00229452,0.38293
3.10976,0.00229861,0.385229
3.11376,0.00230263,0.387532
3.11776,0.00230657,0.389838
3.12176,0.00231044,0.392149
3.12576,0.00231422,0.394463
3.12976,0.00231793,0.396781
3.13376,0.00232157,0.399102
3.13776,0.00232512,0.401427
3.14176,0.0023286,0.403756
3.14576,0.002332,0.406088
3.14976,0.00233531,0.408423
3.15376,0.00233855,0.410762
3.15776,0.00234171,0.413104
3.16176,0.00234479,0.415448
3.16576,0.00234779,0.417796
3.16976,0.00235071,0.420147
3.17376,0.00235354,0.4225
3.17776,0.0023563,0.424857
3.18176,0.00235897,0.427216
3.18576,0.00236156,0.429577
3.18976,0.00236407,0.431941
3.19376,0.0023665,0.434308
3.19776,0.00236884,0.436677
3.20176,0.00237111,0.439048
3.20576,0.00237328,0.441421
3.20976,0.00237538,0.443796
3.21376,0.00237739,0.446174
3.21776,0.00237931,0.448553
3.22176,0.00238116,0.450934
3.22576,0.00238291,0.453317
3.22976,0.00238459,0.455702
3.23376,0.00238618,0.458088
3.23776,0.00238768,0.460476
3.24176,0.0023891,0.462865
3.24576,0.00239043,0.465255
3.24976,0.00239168,0.467647
3.25376,0.00239284,0.47004
3.25776,0.00239392,0.472434
3.26176,0.00239491,0.474829
3.26576,0.00239582,0.477224
3.26976,0.00239664,0.479621
3.27376,0.00239737,0.482018
3.27776,0.00239802,0.484416
3.28176,0.00239858,0.486815
3.28576,0.00239905,0.489214
3.28976,0.00239944,0.491613
3.29376,0.00239974,0.494013
3.29776,0.00239996,0.496413
3.30176,0.00240009,0.498813
3.30576,0.00240013,0.501213
3.30976,0.00240009,0.503613
3.31376,0.00239996,0.506013
3.31776,0.00239974,0.508413
3.32176,0.00239944,0.510813
