Path Cost Node 1,Probability Node 1,CDF Node 1
4.44527,0.000285212,0.981948
4.44927,0.000281696,0.982229
4.45327,0.000278214,0.982507
4.45727,0.000274765,0.982782
4.46127,0.00027135,0.983054
4.46527,0.000267966,0.983322
4.46927,0.000264616,0.983586
4.47327,0.000261298,0.983847
4.47727,0.000258012,0.984105
4.48127,0.000254759,0.98436
4.48527,0.000251537,0.984612
4.48927,0.000248348,0.98486
4.49327,0.00024519,0.985105
4.49727,0.000242063,0.985347
4.50127,0.000238968,0.985586
4.50527,0.000235903,0.985822
4.50927,0.00023287,0.986055
4.51327,0.000229867,0.986285
4.51727,0.000226895,0.986512
4.52127,0.000223953,0.986736
4.52527,0.000221042,0.986957
4.52927,0.00021816,0.987175
4.53327,0.000215308,0.98739
4.53727,0.000212486,0.987603
4.54127,0.000209694,0.987813
4.54527,0.00020693,0.988019
4.54927,0.000204196,0.988224
4.55327,0.00020149,0.988425
4.55727,0.000198814,0.988624
4.56127,0.000196165,0.98882
4.56527,0.000193545,0.989014
4.56927,0.000190953,0.989205
4.57327,0.00018839,0.989393
4.57727,0.000185853,0.989579
4.58127,0.000183345,0.989762
4.58527,0.000180863,0.989943
4.58927,0.000178409,0.990121
4.59327,0.000175982,0.990297
4.59727,0.000173582,0.990471
4.60127,0.000171208,0.990642
4.60527,0.00016886,0.990811
4.60927,0.000166539,0.990978
4.61327,0.000164244,0.991142
4.61727,0.000161974,0.991304
4.62127,0.00015973,0.991464
4.62527,0.000157512,0.991621
4.62927,0.000155319,0.991776
4.63327,0.000153151,0.99193
4.63727,0.000151007,0.992081
4.64127,0.000148889,0.992229
4.64527,0.000146794,0.992376
4.64927,0.000144724,0.992521
4.65327,0.000142678,0.992664
4.65727,0.000140656,0.992804
4.66127,0.000138658,0.992943
4.66527,0.000136683,0.99308
4.66927,0.000134731,0.993214
4.67327,0.000132802,0.993347
4.67727,0.000130897,0.993478
4.68127,0.000129014,0.993607
4.68527,0.000127153,0.993734
4.68927,0.000125315,0.99386
4.69327,0.000123499,0.993983
4.69727,0.000121705,0.994105
4.70127,0.000119932,0.994225
4.70527,0.000118182,0.994343
4.70927,0.000116452,0.994459
4.71327,0.000114744,0.994574
4.71727,0.000113057,0.994687
4.72127,0.00011139,0.994799
4.72527,0.000109744,0.994908
4.72927,0.000108119,0.995016
4.73327,0.000106514,0.995123
4.73727,0.000104928,0.995228
4.74127,0.000103363,0.995331
4.74527,0.000101817,0.995433
4.74927,0.000100291,0.995533
4.75327,9.87846e-05,0.995632
4.75727,9.7297e-05,0.995729
4.76127,9.58283e-05,0.995825
4.76527,9.43784e-05,0.99592
4.76927,9.2947e-05,0.996013
4.77327,9.15341e-05,0.996104
4.77727,9.01394e-05,0.996194
4.78127,8.87628e-05,0.996283
4.78527,8.74041e-05,0.99637
4.78927,8.6063e-05,0.996456
4.79327,8.47395e-05,0.996541
4.79727,8.34333e-05,0.996625
4.80127,8.21443e-05,0.996707
4.80527,8.08723e-05,0.996788
4.80927,7.96172e-05,0.996867
4.81327,7.83787e-05,0.996946
4.81727,7.71566e-05,0.997023
4.82127,7.5951e-05,0.997099
4.82527,7.47614e-05,0.997174
4.82927,7.35878e-05,0.997247
4.83327,7.24301e-05,0.99732
4.83727,7.1288e-05,0.997391
4.84127,7.01614e-05,0.997461
4.84527,6.90501e-05,0.99753
4.84927,6.79539e-05,0.997598
4.85327,6.68728e-05,0.997665
4.85727,6.58064e-05,0.997731
4.86127,6.47548e-05,0.997795
4.86527,6.37177e-05,0.997859
4.86927,6.26949e-05,0.997922
4.87327,6.16863e-05,0.997984
4.87727,6.06917e-05,0.998044
4.88127,5.97111e-05,0.998104
4.88527,5.87442e-05,0.998163
4.88927,5.77908e-05,0.99822
4.89327,5.68509e-05,0.998277
4.89727,5.59242e-05,0.998333
4.90127,5.50107e-05,0.998388
4.90527,5.41101e-05,0.998442
4.90927,5.32224e-05,0.998496
4.91327,5.23474e-05,0.998548
4.91727,5.14849e-05,0.998599
4.92127,5.06347e-05,0.99865
4.92527,4.97969e-05,0.9987
4.92927,4.89711e-05,0.998749
4.93327,4.81573e-05,0.998797
4.93727,4.73553e-05,0.998844
4.94127,4.65649e-05,0.998891
4.94527,4.57862e-05,0.998937
4.94927,4.50188e-05,0.998982
4.95327,4.42627e-05,0.999026
4.95727,4.35177e-05,0.999069
4.96127,4.27837e-05,0.999112
4.96527,4.20606e-05,0.999154
4.96927,4.13482e-05,0.999196
4.97327,4.06465e-05,0.999236
4.97727,3.99552e-05,0.999276
4.98127,3.92742e-05,0.999316
4.98527,3.86035e-05,0.999354
4.98927,3.79428e-05,0.999392
4.99327,3.72921e-05,0.999429
4.99727,3.66513e-05,0.999466
5.00127,3.60201e-05,0.999502
5.00527,3.53986e-05,0.999537
5.00927,3.47865e-05,0.999572
5.01327,3.41838e-05,0.999606
5.01727,3.35903e-05,0.99964
5.02127,3.30059e-05,0.999673
5.02527,3.24306e-05,0.999705
5.02927,3.18641e-05,0.999737
5.03327,3.13064e-05,0.999769
5.03727,3.07573e-05,0.999799
5.04127,3.02168e-05,0.99983
5.04527,2.96847e-05,0.999859
5.04927,2.91609e-05,0.999888
5.05327,2.86454e-05,0.999917
5.05727,2.81379e-05,0.999945
5.06127,2.76384e-05,0.999973
5.06527,2.71469e-05,1
